ticket_id,created_at,resolved_at,updated_at,customer_id,channel,priority,category,assigned_team,status,first_response_minutes,csat_score,reopened_count,source_system,first_response_target_min,resolution_target_hours,resolution_hours,first_response_sla_met,resolution_sla_met,overall_sla_met,is_reopened,created_date,created_month,created_week
TKT00759,2025-05-31 17:51:00,,2025-06-01 02:51:00,CUST0043,Email,Low,Application Bug,Technical,Open,92,,0,Support Portal,120,48,,1,,,0,2025-05-31,2025-05,2025-05-26/2025-06-01
TKT00760,2025-03-09 21:59:00,2025-03-11 01:11:52,2025-03-11 01:11:52,CUST0154,Email,Low,Payment Failed,Billing,Resolved,53,,0,CRM,120,48,27.214444444444446,1,1,1,0,2025-03-09,2025-03,2025-03-03/2025-03-09
TKT00761,2025-05-21 07:47:00,2025-05-21 19:29:11,2025-05-21 19:29:11,CUST0153,Chat,Medium,Refund Request,Billing,Resolved,85,3.0,0,Support Portal,60,24,11.703055555555556,0,1,0,0,2025-05-21,2025-05,2025-05-19/2025-05-25
TKT00762,2025-01-15 12:33:00,2025-01-16 01:02:40,2025-01-16 01:02:40,CUST0162,Web Form,Medium,Application Bug,Technical,Resolved,79,3.0,0,CRM,60,24,12.494444444444444,0,1,0,0,2025-01-15,2025-01,2025-01-13/2025-01-19
TKT00763,2025-02-24 08:21:00,2025-02-24 17:37:05,2025-02-24 17:37:05,CUST0036,Web Form,High,API Error,Integrations,Resolved,17,3.0,0,Support Portal,30,8,9.268055555555556,1,0,0,0,2025-02-24,2025-02,2025-02-24/2025-03-02
TKT00765,2025-04-15 18:04:00,2025-04-15 22:15:41,2025-04-15 22:15:41,CUST0057,Web Form,High,Refund Request,Billing,Resolved,28,4.0,0,CRM,30,8,4.1947222222222225,1,1,1,0,2025-04-15,2025-04,2025-04-14/2025-04-20
TKT00766,2025-05-02 09:37:00,2025-05-03 05:35:06,2025-05-03 05:35:06,CUST0292,Chat,Medium,API Error,Integrations,Resolved,57,5.0,0,Support Portal,60,24,19.968333333333334,1,1,1,0,2025-05-02,2025-05,2025-04-28/2025-05-04
TKT00767,2025-01-20 13:27:00,2025-01-22 16:08:19,2025-01-22 16:08:19,CUST0030,Web Form,Low,Payment Failed,Billing,Resolved,73,3.0,0,Support Portal,120,48,50.68861111111111,1,0,0,0,2025-01-20,2025-01,2025-01-20/2025-01-26
TKT00768,2025-04-28 14:33:00,,2025-04-29 13:33:00,CUST0158,Email,Critical,Application Bug,Technical,Pending,20,,0,Support Portal,10,4,,0,,,0,2025-04-28,2025-04,2025-04-28/2025-05-04
TKT00769,2025-04-23 09:19:00,,2025-04-24 03:19:00,CUST0172,Web Form,High,Slow Performance,Technical,Open,21,,0,Integration Dashboard,30,8,,1,,,0,2025-04-23,2025-04,2025-04-21/2025-04-27
TKT00770,2025-05-20 07:49:00,,2025-05-23 00:49:00,CUST0226,Chat,Medium,Login Issue,Technical,Open,90,,0,Integration Dashboard,60,24,,0,,,0,2025-05-20,2025-05,2025-05-19/2025-05-25
TKT00771,2025-04-10 21:17:00,2025-04-11 13:16:34,2025-04-11 13:16:34,CUST0016,Email,High,Login Issue,Technical,Resolved,43,3.0,0,Integration Dashboard,30,8,15.992777777777778,0,0,0,0,2025-04-10,2025-04,2025-04-07/2025-04-13
TKT00772,2025-02-07 17:21:00,,2025-02-08 06:21:00,CUST0053,Chat,Medium,Slow Performance,Technical,Pending,30,,0,Support Portal,60,24,,1,,,0,2025-02-07,2025-02,2025-02-03/2025-02-09
TKT00773,2025-05-07 10:29:00,2025-05-07 18:57:29,2025-05-07 18:57:29,CUST0150,Chat,High,Account Closure,Account,Resolved,13,,0,Support Portal,30,8,8.474722222222223,1,0,0,0,2025-05-07,2025-05,2025-05-05/2025-05-11
TKT00774,2025-03-05 21:15:00,2025-03-08 03:37:37,2025-03-08 03:37:37,CUST0227,Chat,Low,Plan Change,Account,Resolved,41,2.0,0,Support Portal,120,48,54.37694444444445,1,0,0,0,2025-03-05,2025-03,2025-03-03/2025-03-09
TKT00775,2025-06-17 11:55:00,2025-06-24 00:50:40,2025-06-24 00:50:40,CUST0090,Chat,Low,Access Request,Account,Resolved,95,4.0,0,Support Portal,120,48,156.92777777777778,1,0,0,0,2025-06-17,2025-06,2025-06-16/2025-06-22
TKT00776,2025-02-23 19:33:00,2025-02-24 18:59:02,2025-02-24 18:59:02,CUST0127,Email,Medium,Invoice Issue,Billing,Resolved,79,2.0,0,Support Portal,60,24,23.433888888888887,0,1,0,0,2025-02-23,2025-02,2025-02-17/2025-02-23
TKT00777,2025-02-05 21:32:00,2025-02-07 19:12:05,2025-02-07 19:12:05,CUST0055,Chat,Medium,Plan Change,Account,Resolved,76,3.0,0,Support Portal,60,24,45.668055555555554,0,0,0,0,2025-02-05,2025-02,2025-02-03/2025-02-09
TKT00778,2025-06-17 19:46:00,,2025-06-20 02:46:00,CUST0160,Chat,Low,API Error,Integrations,Open,60,,0,Support Portal,120,48,,1,,,0,2025-06-17,2025-06,2025-06-16/2025-06-22
TKT00779,2025-05-24 20:43:00,2025-05-26 11:45:58,2025-05-26 11:45:58,CUST0275,Chat,Low,API Error,Integrations,Resolved,95,4.0,0,Integration Dashboard,120,48,39.04944444444445,1,1,1,0,2025-05-24,2025-05,2025-05-19/2025-05-25
TKT00780,2025-03-30 13:48:00,2025-03-30 22:07:21,2025-03-30 22:07:21,CUST0011,Web Form,High,Plan Change,Account,Resolved,26,3.0,1,Support Portal,30,8,8.3225,1,0,0,1,2025-03-30,2025-03,2025-03-24/2025-03-30
TKT00781,2025-01-05 15:45:00,2025-01-06 16:49:42,2025-01-06 16:49:42,CUST0109,Web Form,Medium,Application Bug,Technical,Resolved,91,3.0,0,Support Portal,60,24,25.078333333333333,0,0,0,0,2025-01-05,2025-01,2024-12-30/2025-01-05
TKT00782,2025-05-16 16:51:00,2025-05-18 19:46:54,2025-05-18 19:46:54,CUST0210,Web Form,Low,Application Bug,Unknown,Resolved,92,2.0,0,Integration Dashboard,120,48,50.931666666666665,1,0,0,0,2025-05-16,2025-05,2025-05-12/2025-05-18
TKT00783,2025-01-02 13:56:00,,2025-01-04 23:56:00,CUST0253,Web Form,Medium,Login Issue,Technical,Open,94,,0,CRM,60,24,,0,,,0,2025-01-02,2025-01,2024-12-30/2025-01-05
TKT00784,2025-06-08 14:31:00,2025-06-09 19:23:59,2025-06-09 19:23:59,CUST0064,Web Form,Low,Refund Request,Billing,Resolved,157,4.0,0,Support Portal,120,48,28.883055555555554,0,1,0,0,2025-06-08,2025-06,2025-06-02/2025-06-08
TKT00785,2025-06-03 12:10:00,2025-06-04 04:17:02,2025-06-04 04:17:02,CUST0052,Email,Medium,Application Bug,Technical,Resolved,206,3.0,0,Integration Dashboard,60,24,16.11722222222222,0,1,0,0,2025-06-03,2025-06,2025-06-02/2025-06-08
TKT00786,2025-06-18 09:26:00,2025-06-18 22:27:19,2025-06-18 22:27:19,CUST0128,Web Form,Medium,Login Issue,Technical,Resolved,28,4.0,0,CRM,60,24,13.021944444444445,1,1,1,0,2025-06-18,2025-06,2025-06-16/2025-06-22
TKT00787,2025-02-19 21:05:00,,2025-02-22 10:05:00,CUST0281,Chat,Low,Account Closure,Account,Open,144,,0,Integration Dashboard,120,48,,0,,,0,2025-02-19,2025-02,2025-02-17/2025-02-23
TKT00788,2025-05-08 21:59:00,2025-05-09 13:31:31,2025-05-09 13:31:31,CUST0054,Web Form,Medium,Webhook Failure,Integrations,Resolved,54,4.0,0,Support Portal,60,24,15.541944444444445,1,1,1,0,2025-05-08,2025-05,2025-05-05/2025-05-11
TKT00789,2025-04-25 09:09:00,2025-04-26 02:51:55,2025-04-26 02:51:55,CUST0022,API Monitoring,Medium,Account Closure,Account,Resolved,64,3.0,0,Support Portal,60,24,17.71527777777778,0,1,0,0,2025-04-25,2025-04,2025-04-21/2025-04-27
TKT00790,2025-02-14 20:48:00,2025-02-15 06:45:07,2025-02-15 06:45:07,CUST0248,Email,Medium,Webhook Failure,Integrations,Resolved,63,4.0,0,Support Portal,60,24,9.951944444444445,0,1,0,0,2025-02-14,2025-02,2025-02-10/2025-02-16
TKT00791,2025-01-02 09:08:00,2025-01-04 02:07:04,2025-01-04 02:07:04,CUST0172,Chat,Low,Login Issue,Technical,Resolved,142,4.0,1,Integration Dashboard,120,48,40.98444444444444,0,1,0,1,2025-01-02,2025-01,2024-12-30/2025-01-05
TKT00792,2025-06-28 20:21:00,,2025-06-29 08:21:00,CUST0212,Web Form,Medium,Slow Performance,Technical,Pending,26,,0,CRM,60,24,,1,,,0,2025-06-28,2025-06,2025-06-23/2025-06-29
TKT00793,2025-04-11 16:33:00,2025-04-12 09:35:02,2025-04-12 09:35:02,CUST0270,Email,Medium,Login Issue,Technical,Resolved,78,3.0,0,Integration Dashboard,60,24,17.03388888888889,0,1,0,0,2025-04-11,2025-04,2025-04-07/2025-04-13
TKT00794,2025-06-17 07:25:00,2025-06-18 23:31:33,2025-06-18 23:31:33,CUST0043,Email,Low,OAuth Issue,Integrations,Resolved,133,4.0,0,Integration Dashboard,120,48,40.10916666666667,0,1,0,0,2025-06-17,2025-06,2025-06-16/2025-06-22
TKT00795,2025-01-07 21:13:00,2025-01-08 02:06:07,2025-01-08 02:06:07,CUST0170,Email,Critical,Invoice Issue,Billing,Resolved,12,2.0,0,CRM,10,4,4.885277777777778,0,0,0,0,2025-01-07,2025-01,2025-01-06/2025-01-12
TKT00796,2025-06-16 20:27:00,2025-06-19 14:42:41,2025-06-19 14:42:41,CUST0015,API Monitoring,Low,Application Bug,Technical,Resolved,28,4.0,0,Support Portal,120,48,66.26138888888889,1,0,0,0,2025-06-16,2025-06,2025-06-16/2025-06-22
TKT00797,2025-04-27 15:08:00,2025-04-27 22:02:55,2025-04-27 22:02:55,CUST0097,API Monitoring,High,Payment Failed,Billing,Resolved,39,4.0,1,CRM,30,8,6.915277777777778,0,1,0,1,2025-04-27,2025-04,2025-04-21/2025-04-27
TKT00798,2025-01-20 13:11:00,2025-01-20 17:27:29,2025-01-20 17:27:29,CUST0020,Chat,High,Login Issue,Technical,Resolved,91,,0,Support Portal,30,8,4.2747222222222225,0,1,0,0,2025-01-20,2025-01,2025-01-20/2025-01-26
TKT00799,2025-01-03 12:18:00,,2025-01-03 13:18:00,CUST0109,Email,High,API Error,Integrations,Open,24,,0,Support Portal,30,8,,1,,,0,2025-01-03,2025-01,2024-12-30/2025-01-05
TKT00800,2025-03-31 12:55:00,2025-03-31 18:58:58,2025-03-31 18:58:58,CUST0143,Web Form,High,Slow Performance,Technical,Resolved,20,5.0,0,Integration Dashboard,30,8,6.066111111111111,1,1,1,0,2025-03-31,2025-03,2025-03-31/2025-04-06
TKT00801,2025-05-15 09:46:00,2025-05-15 18:55:12,2025-05-15 18:55:12,CUST0230,Email,High,Plan Change,Account,Resolved,19,3.0,0,CRM,30,8,9.153333333333334,1,0,0,0,2025-05-15,2025-05,2025-05-12/2025-05-18
TKT00802,2025-04-06 08:19:00,2025-04-06 19:34:19,2025-04-06 19:34:19,CUST0215,Email,Low,Invoice Issue,Billing,Resolved,45,3.0,0,Support Portal,120,48,11.255277777777778,1,1,1,0,2025-04-06,2025-04,2025-03-31/2025-04-06
TKT00803,2025-02-14 12:55:00,2025-02-14 14:17:07,2025-02-14 14:17:07,CUST0019,Email,Critical,Login Issue,Technical,Resolved,9,4.0,0,Integration Dashboard,10,4,1.368611111111111,1,1,1,0,2025-02-14,2025-02,2025-02-10/2025-02-16
TKT00804,2025-06-16 13:24:00,2025-06-17 05:33:19,2025-06-17 05:33:19,CUST0168,Chat,Medium,Login Issue,Technical,Resolved,42,4.0,1,Support Portal,60,24,16.155277777777776,1,1,1,1,2025-06-16,2025-06,2025-06-16/2025-06-22
TKT00805,2025-02-02 10:33:00,2025-02-02 16:52:34,2025-02-02 16:52:34,CUST0145,Email,Medium,Slow Performance,Technical,Resolved,57,5.0,0,Support Portal,60,24,6.3261111111111115,1,1,1,0,2025-02-02,2025-02,2025-01-27/2025-02-02
TKT00806,2025-05-15 14:23:00,2025-05-16 18:26:04,2025-05-16 18:26:04,CUST0063,Chat,Medium,Payment Failed,Billing,Resolved,25,3.0,0,Support Portal,60,24,28.051111111111112,1,0,0,0,2025-05-15,2025-05,2025-05-12/2025-05-18
TKT00807,2025-06-01 10:11:00,2025-06-02 02:12:10,2025-06-02 02:12:10,CUST0007,Chat,Low,Login Issue,Technical,Resolved,183,3.0,0,Support Portal,120,48,16.019444444444446,0,1,0,0,2025-06-01,2025-06,2025-05-26/2025-06-01
TKT00808,2025-02-09 13:02:00,2025-02-09 20:30:01,2025-02-09 20:30:01,CUST0177,Email,Medium,Access Request,Account,Resolved,40,5.0,0,Support Portal,60,24,7.466944444444445,1,1,1,0,2025-02-09,2025-02,2025-02-03/2025-02-09
TKT00809,2025-03-27 14:14:00,2025-03-27 16:26:22,2025-03-27 16:26:22,CUST0207,Email,High,Application Bug,Technical,Resolved,38,3.0,0,CRM,30,8,2.206111111111111,0,1,0,0,2025-03-27,2025-03,2025-03-24/2025-03-30
TKT00810,2025-05-10 12:12:00,,2025-05-11 00:12:00,CUST0128,Web Form,Medium,Refund Request,Billing,Open,43,,0,Support Portal,60,24,,1,,,0,2025-05-10,2025-05,2025-05-05/2025-05-11
TKT00811,2025-04-20 18:36:00,2025-04-21 05:50:56,2025-04-21 05:50:56,CUST0049,Web Form,Medium,Plan Change,Account,Resolved,66,4.0,0,Support Portal,60,24,11.248888888888889,0,1,0,0,2025-04-20,2025-04,2025-04-14/2025-04-20
TKT00812,2025-02-02 20:15:00,,2025-02-04 02:15:00,CUST0249,Email,Low,Application Bug,Technical,Pending,120,,0,Support Portal,120,48,,1,,,0,2025-02-02,2025-02,2025-01-27/2025-02-02
TKT00813,2025-02-05 14:10:00,2025-02-05 17:29:27,2025-02-05 17:29:27,CUST0224,Email,Critical,OAuth Issue,Integrations,Resolved,13,3.0,0,Support Portal,10,4,3.3241666666666667,0,1,0,0,2025-02-05,2025-02,2025-02-03/2025-02-09
TKT00814,2025-03-03 16:35:00,2025-03-04 07:18:54,2025-03-04 07:18:54,CUST0220,Web Form,Medium,Access Request,Account,Resolved,88,4.0,1,CRM,60,24,14.731666666666667,0,1,0,1,2025-03-03,2025-03,2025-03-03/2025-03-09
TKT00815,2025-01-08 08:36:00,2025-01-10 01:36:17,2025-01-10 01:36:17,CUST0046,Web Form,Medium,OAuth Issue,Integrations,Resolved,45,4.0,0,CRM,60,24,41.00472222222222,1,0,0,0,2025-01-08,2025-01,2025-01-06/2025-01-12
TKT00816,2025-03-02 14:02:00,2025-03-02 17:55:38,2025-03-02 17:55:38,CUST0114,Email,High,Invoice Issue,Billing,Resolved,17,3.0,0,Integration Dashboard,30,8,3.8938888888888887,1,1,1,0,2025-03-02,2025-03,2025-02-24/2025-03-02
TKT00817,2025-05-17 20:51:00,,2025-05-20 11:51:00,CUST0284,Email,Low,Webhook Failure,Integrations,Open,68,,0,Support Portal,120,48,,1,,,0,2025-05-17,2025-05,2025-05-12/2025-05-18
TKT00818,2025-05-02 12:02:00,2025-05-02 19:35:47,2025-05-02 19:35:47,CUST0129,Email,High,Webhook Failure,Integrations,Resolved,93,4.0,0,CRM,30,8,7.563055555555556,0,1,0,0,2025-05-02,2025-05,2025-04-28/2025-05-04
TKT00819,2025-06-07 19:56:00,2025-06-07 23:06:53,2025-06-07 23:06:53,CUST0027,Web Form,High,Slow Performance,Technical,Resolved,15,5.0,0,Integration Dashboard,30,8,3.181388888888889,1,1,1,0,2025-06-07,2025-06,2025-06-02/2025-06-08
TKT00820,2025-06-01 11:33:00,,2025-06-03 07:33:00,CUST0257,API Monitoring,High,Access Request,Account,Pending,36,,0,Support Portal,30,8,,0,,,0,2025-06-01,2025-06,2025-05-26/2025-06-01
TKT00821,2025-01-06 14:00:00,2025-01-07 10:29:47,2025-01-07 10:29:47,CUST0164,Web Form,Medium,Account Closure,Account,Resolved,48,4.0,0,Integration Dashboard,60,24,20.496388888888887,1,1,1,0,2025-01-06,2025-01,2025-01-06/2025-01-12
TKT00822,2025-01-04 17:17:00,2025-01-06 20:29:04,2025-01-06 20:29:04,CUST0119,Email,Medium,Invoice Issue,Billing,Resolved,70,3.0,0,Integration Dashboard,60,24,51.20111111111111,0,0,0,0,2025-01-04,2025-01,2024-12-30/2025-01-05
TKT00823,2025-02-15 21:20:00,2025-02-16 20:56:53,2025-02-16 20:56:53,CUST0230,Email,Medium,API Error,Integrations,Resolved,105,2.0,0,Support Portal,60,24,23.614722222222223,0,1,0,0,2025-02-15,2025-02,2025-02-10/2025-02-16
TKT00824,2025-04-15 08:16:00,2025-04-16 18:58:48,2025-04-16 18:58:48,CUST0158,API Monitoring,Low,Login Issue,Technical,Resolved,100,4.0,0,Support Portal,120,48,34.71333333333333,1,1,1,0,2025-04-15,2025-04,2025-04-14/2025-04-20
TKT00825,2025-01-07 20:20:00,2025-01-08 20:45:47,2025-01-08 20:45:47,CUST0177,Web Form,Medium,Payment Failed,Billing,Resolved,38,3.0,1,Integration Dashboard,60,24,24.42972222222222,1,0,0,1,2025-01-07,2025-01,2025-01-06/2025-01-12
TKT00826,2025-06-24 08:32:00,2025-06-24 14:33:19,2025-06-24 14:33:19,CUST0124,Web Form,High,Webhook Failure,Integrations,Resolved,33,3.0,0,CRM,30,8,6.021944444444444,0,1,0,0,2025-06-24,2025-06,2025-06-23/2025-06-29
TKT00827,2025-04-25 17:16:00,2025-04-26 00:15:01,2025-04-26 00:15:01,CUST0041,Chat,High,API Error,Integrations,Resolved,21,4.0,0,Integration Dashboard,30,8,6.983611111111111,1,1,1,0,2025-04-25,2025-04,2025-04-21/2025-04-27
TKT00828,2025-01-06 11:01:00,2025-06-01 09:01:00,2025-01-07 08:01:20,CUST0233,Web Form,Medium,Slow Performance,Technical,Resolved,38,5.0,0,Support Portal,60,24,3502.0,1,0,0,0,2025-01-06,2025-01,2025-01-06/2025-01-12
TKT00829,2025-05-17 18:43:00,,2025-05-19 23:43:00,CUST0154,Web Form,Medium,Payment Failed,Billing,Open,69,,0,Support Portal,60,24,,0,,,0,2025-05-17,2025-05,2025-05-12/2025-05-18
TKT00830,2025-04-17 07:06:00,2025-04-17 12:43:46,2025-04-17 12:43:46,CUST0297,Chat,High,Application Bug,Technical,Resolved,41,4.0,0,CRM,30,8,5.629444444444444,0,1,0,0,2025-04-17,2025-04,2025-04-14/2025-04-20
TKT00831,2025-01-01 10:35:00,,2025-01-02 12:35:00,CUST0188,Chat,High,Login Issue,Technical,Pending,16,,0,Support Portal,30,8,,1,,,0,2025-01-01,2025-01,2024-12-30/2025-01-05
TKT00832,2025-06-12 18:05:00,2025-06-15 12:29:11,2025-06-15 12:29:11,CUST0059,Web Form,Medium,Slow Performance,Technical,Resolved,120,3.0,0,Support Portal,60,24,66.40305555555555,0,0,0,0,2025-06-12,2025-06,2025-06-09/2025-06-15
TKT00833,2025-02-14 09:39:00,2025-02-14 22:07:24,2025-02-14 22:07:24,CUST0054,Chat,Medium,API Error,Integrations,Resolved,57,3.0,1,Support Portal,60,24,12.473333333333333,1,1,1,1,2025-02-14,2025-02,2025-02-10/2025-02-16
TKT00834,2025-05-30 09:48:00,2025-06-01 04:30:08,2025-06-01 04:30:08,CUST0244,Email,Low,Plan Change,Account,Resolved,116,5.0,0,Support Portal,120,48,42.702222222222225,1,1,1,0,2025-05-30,2025-05,2025-05-26/2025-06-01
TKT00835,2025-03-05 20:18:00,2025-03-07 07:33:57,2025-03-07 07:33:57,CUST0242,Chat,Medium,Refund Request,Billing,Resolved,64,4.0,0,CRM,60,24,35.26583333333333,0,0,0,0,2025-03-05,2025-03,2025-03-03/2025-03-09
TKT00836,2025-03-25 08:23:00,,2025-03-26 15:23:00,CUST0208,Chat,High,Application Bug,Technical,Pending,18,,0,Support Portal,30,8,,1,,,0,2025-03-25,2025-03,2025-03-24/2025-03-30
TKT00837,2025-04-19 16:45:00,2025-04-19 23:02:31,2025-04-19 23:02:31,CUST0187,Chat,Critical,Slow Performance,Technical,Resolved,8,3.0,0,CRM,10,4,6.291944444444445,1,0,0,0,2025-04-19,2025-04,2025-04-14/2025-04-20
TKT00838,2025-01-22 17:40:00,2025-01-23 12:23:07,2025-01-23 12:23:07,CUST0210,Email,High,API Error,Integrations,Resolved,27,4.0,1,Support Portal,30,8,18.718611111111112,1,0,0,1,2025-01-22,2025-01,2025-01-20/2025-01-26
TKT00839,2025-06-20 13:31:00,,2025-06-22 02:31:00,CUST0219,Chat,Medium,Plan Change,Account,Pending,97,,0,Integration Dashboard,60,24,,0,,,0,2025-06-20,2025-06,2025-06-16/2025-06-22
TKT00840,2025-02-27 07:32:00,2025-02-28 08:34:57,2025-02-28 08:34:57,CUST0102,Chat,Medium,API Error,Integrations,Resolved,37,3.0,0,Support Portal,60,24,25.049166666666668,1,0,0,0,2025-02-27,2025-02,2025-02-24/2025-03-02
TKT00841,2025-05-16 08:15:00,2025-05-17 15:32:20,2025-05-17 15:32:20,CUST0274,Email,Low,Invoice Issue,Billing,Resolved,21,4.0,0,Support Portal,120,48,31.288888888888888,1,1,1,0,2025-05-16,2025-05,2025-05-12/2025-05-18
TKT00842,2025-01-25 11:08:00,2025-01-26 12:39:53,2025-01-26 12:39:53,CUST0213,Web Form,Low,OAuth Issue,Integrations,Resolved,95,4.0,0,CRM,120,48,25.531388888888888,1,1,1,0,2025-01-25,2025-01,2025-01-20/2025-01-26
TKT00843,2025-03-12 08:15:00,2025-03-12 15:31:16,2025-03-12 15:31:16,CUST0199,Chat,High,Invoice Issue,Billing,Resolved,7,4.0,0,Support Portal,30,8,7.271111111111111,1,1,1,0,2025-03-12,2025-03,2025-03-10/2025-03-16
TKT00844,2025-05-11 08:33:00,,2025-05-11 10:33:00,CUST0074,Web Form,Critical,Refund Request,Billing,Open,5,,0,CRM,10,4,,1,,,0,2025-05-11,2025-05,2025-05-05/2025-05-11
TKT00845,2025-03-27 15:35:00,2025-03-29 03:29:04,2025-03-29 03:29:04,CUST0040,Chat,Low,Account Closure,Account,Resolved,168,3.0,0,Integration Dashboard,120,48,35.90111111111111,0,1,0,0,2025-03-27,2025-03,2025-03-24/2025-03-30
TKT00846,2025-04-12 16:25:00,,2025-04-13 18:25:00,CUST0153,Chat,Low,Login Issue,Technical,Open,64,,0,Integration Dashboard,120,48,,1,,,0,2025-04-12,2025-04,2025-04-07/2025-04-13
TKT00847,2025-01-14 15:13:00,2025-01-14 20:57:51,2025-01-14 20:57:51,CUST0044,Chat,Medium,Application Bug,Technical,Resolved,58,4.0,0,Integration Dashboard,60,24,5.7475,1,1,1,0,2025-01-14,2025-01,2025-01-13/2025-01-19
TKT00848,2025-06-10 17:40:00,2025-06-12 13:58:22,2025-06-12 13:58:22,CUST0269,Chat,Medium,API Error,Integrations,Resolved,33,3.0,0,CRM,60,24,44.306111111111115,1,0,0,0,2025-06-10,2025-06,2025-06-09/2025-06-15
TKT00849,2025-06-06 20:15:00,2025-06-06 22:00:52,2025-06-06 22:00:52,CUST0280,Chat,Critical,Webhook Failure,Integrations,Resolved,16,3.0,0,Support Portal,10,4,1.7644444444444445,0,1,0,0,2025-06-06,2025-06,2025-06-02/2025-06-08
TKT00850,2025-05-23 16:58:00,2025-05-25 11:47:52,2025-05-25 11:47:52,CUST0073,Chat,Low,Plan Change,Account,Resolved,104,5.0,0,Support Portal,120,48,42.83111111111111,1,1,1,0,2025-05-23,2025-05,2025-05-19/2025-05-25
